"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"208955_at"	0.937836610471947	0.827979711940603	0.220916316849939	-6.2020427813459	0.0634856896533833	"DUT"	"deoxyuridine triphosphatase"
"209321_s_at"	0.938048238588473	0.828273231479689	0.22053280762443	-6.20212905710795	0.0630130824482302	"ADCY3"	"adenylate cyclase 3"
"205113_at"	0.938296348860475	0.828737657953935	-0.219926063578309	-6.20226524842124	-0.168809652164968	"NEFM"	"neurofilament, medium polypeptide"
"206295_at"	0.938296348860475	0.828807683158691	0.219834587492344	-6.20228574903327	0.247261603454686	"IL18"	"interleukin 18"
"209462_at"	0.938296348860475	0.828959962918798	-0.219635666471136	-6.20233029976709	-0.119353845832179	"APLP1"	"amyloid beta precursor like protein 1"
"201222_s_at"	0.938296348860475	0.828963664257296	0.219630831576683	-6.20233138210045	0.0761412973912741	"RAD23B"	"RAD23 homolog B, nucleotide excision repair protein"
"209267_s_at"	0.938296348860475	0.82908134665483	0.219477111112236	-6.2023657814267	0.0707212201657121	"SLC39A8"	"solute carrier family 39 member 8"
"202196_s_at"	0.938296348860475	0.829142524014107	-0.219397201485102	-6.20238365402431	-0.19167141221227	"DKK3"	"dickkopf WNT signaling pathway inhibitor 3"
"213798_s_at"	0.938296348860475	0.82923927294379	-0.219270831442693	-6.20241190476337	-0.0873267815655883	"CAP1"	"adenylate cyclase associated protein 1"
"220833_at"	0.938344739127733	0.829526378486292	-0.218895846139868	-6.20249563964416	-0.115605495538898	""	""
"206122_at"	0.938344739127733	0.829559481629726	-0.218852612597119	-6.20250528461378	-0.154247074522901	"SOX15"	"SRY-box 15"
"209543_s_at"	0.938344739127733	0.829602183780166	-0.218796843148766	-6.20251772342194	-0.0942595347443547	"CD34"	"CD34 molecule"
"160020_at"	0.938422966866664	0.829823142326117	0.218508280529171	-6.20258203405772	0.0734917285129839	"MMP14"	"matrix metallopeptidase 14"
"202893_at"	0.938422966866664	0.830040623872382	0.218224277557041	-6.20264524615075	0.0694681119610898	"UNC13B"	"unc-13 homolog B"
"211226_at"	0.938422966866664	0.830061658287773	-0.218196810301445	-6.20265135535497	-0.123892477225443	"GALR2"	"galanin receptor 2"
"208578_at"	0.938422966866664	0.830098241361187	0.218149039642401	-6.20266197857544	0.0992991952890376	"SCN10A"	"sodium voltage-gated channel alpha subunit 10"
"208484_at"	0.938461954521015	0.830239456865572	-0.217964643525535	-6.20270296282933	-0.17318127801033	"HIST1H1A"	"histone cluster 1, H1a"
"217865_at"	0.938691008628338	0.830548851032466	-0.217560670837805	-6.20279263023274	-0.131428510779301	"RNF130"	"ring finger protein 130"
"208041_at"	0.938768381020349	0.830724072866977	-0.21733190223899	-6.20284333531583	-0.127836724841755	"GRK1"	"G protein-coupled receptor kinase 1"
"204378_at"	0.939142314778898	0.831161775686271	0.216760492646698	-6.20296975297112	0.0576679640835254	"BCAS1"	"breast carcinoma amplified sequence 1"
"221066_at"	0.939258187266508	0.831392593223952	-0.216459196604039	-6.20303627799106	-0.100152321737089	"RXFP3"	"relaxin/insulin like family peptide receptor 3"
"208028_s_at"	0.939258187266508	0.831589239777491	0.216202521845996	-6.20309287825546	0.108167406926816	"GPX5"	"glutathione peroxidase 5"
"221021_s_at"	0.939258187266508	0.831664935478347	0.216103723347985	-6.20311464687361	0.0707380234772117	"CTNNBL1"	"catenin beta like 1"
"221249_s_at"	0.939258187266508	0.831814949566338	0.215907930635746	-6.20315775734795	0.0659634217902898	"FAM117A"	"family with sequence similarity 117 member A"
"217028_at"	0.939258187266508	0.831843550895037	-0.215870602259628	-6.20316597206083	-0.0579513017989264	"CXCR4"	"C-X-C motif chemokine receptor 4"
"212218_s_at"	0.939258187266508	0.831905238534239	0.215790093120372	-6.2031836845932	0.0779229605607927	"FASN"	"fatty acid synthase"
"220049_s_at"	0.939272976404638	0.83208850136092	0.215550923761267	-6.20323626467071	0.0970312499999402	"PDCD1LG2"	"programmed cell death 1 ligand 2"
"218780_at"	0.939272976404638	0.8323582517605	-0.215198906525247	-6.20331354831339	-0.0931437296473652	"HOOK2"	"hook microtubule tethering protein 2"
"205960_at"	0.939272976404638	0.832469861243928	-0.215053267329856	-6.20334548596107	-0.0672646326722957	"PDK4"	"pyruvate dehydrogenase kinase 4"
"207147_at"	0.939272976404638	0.832501407763422	0.21501210315871	-6.2033545090777	0.192014259159417	"DLX2"	"distal-less homeobox 2"
"206593_s_at"	0.939272976404638	0.832751326450212	-0.214686004895435	-6.20342592859145	-0.0597877494829326	"MED22"	"mediator complex subunit 22"
"206588_at"	0.939272976404638	0.832787367946233	0.214638979320005	-6.20343621887917	0.114922334324391	"DAZL"	"deleted in azoospermia like"
"208288_at"	0.939272976404638	0.832838259930699	-0.214572578247962	-6.20345074515969	-0.129515454332036	"ABCB11"	"ATP binding cassette subfamily B member 11"
"211465_x_at"	0.939272976404638	0.832864958611704	0.214537743673373	-6.20345836398502	0.0592905178132597	"FUT6"	"fucosyltransferase 6"
"210304_at"	0.939272976404638	0.832879722168425	0.214518481334005	-6.20346257640934	0.0999940851517129	"PDE6B"	"phosphodiesterase 6B"
"220480_at"	0.939316743782113	0.833029220185235	-0.214323432712629	-6.20350520984075	-0.0923253453652548	"HAND2"	"heart and neural crest derivatives expressed 2"
"202107_s_at"	0.939316743782113	0.833214215007784	-0.214082083714928	-6.20355791017705	-0.121820816936298	"MCM2"	"minichromosome maintenance complex component 2"
"209676_at"	0.939316743782113	0.833258452443125	-0.214024372379372	-6.20357050312918	-0.0950187906920181	"TFPI"	"tissue factor pathway inhibitor"
"208743_s_at"	0.939316743782113	0.833348530383148	0.213906860709414	-6.20359613443298	0.0711063005601886	"YWHAB"	"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta"
"207518_at"	0.939316743782113	0.833452659500517	0.213771022400882	-6.20362574565358	0.124186625554295	"DGKE"	"diacylglycerol kinase epsilon"
"201089_at"	0.939498243277221	0.833758302487845	0.213372329758567	-6.20371254818027	0.110506173586389	"ATP6V1B2"	"ATPase H+ transporting V1 subunit B2"
"205957_at"	0.939498243277221	0.834002797092535	-0.213053427338591	-6.20378186299796	-0.169053764575692	"PLXNB3"	"plexin B3"
"200853_at"	0.939498243277221	0.834024366509068	-0.213025294736424	-6.20378797279371	-0.0994258184781227	"H2AFZ"	"H2A histone family member Z"
"213791_at"	0.939498243277221	0.834131398744791	-0.212885697159188	-6.20381827851918	-0.0654213397441508	"PENK"	"proenkephalin"
"203327_at"	0.939498243277221	0.834155805654958	-0.212853864883744	-6.20382518633396	-0.0649190482954172	"IDE"	"insulin degrading enzyme"
"205999_x_at"	0.939498243277221	0.834254780337603	-0.212724781269763	-6.20385318780891	-0.140733471692982	"CYP3A4"	"cytochrome P450 family 3 subfamily A member 4"
"203729_at"	0.939752056234826	0.834641623618937	0.212220293027018	-6.2039624620086	0.114905465637502	"EMP3"	"epithelial membrane protein 3"
"207972_at"	0.939752056234826	0.834813952457436	-0.21199557479346	-6.20401105385511	-0.0987562175832322	"GLRA1"	"glycine receptor alpha 1"
"207376_at"	0.939752056234826	0.834890557143021	0.211895685292959	-6.20403263698571	0.126042115293453	"VENTX"	"VENT homeobox"
"207207_at"	0.939752056234826	0.834907661015178	-0.211873382821735	-6.20403745450111	-0.0966939850777448	"RBMXL2"	"RNA binding motif protein, X-linked like 2"
"217464_at"	0.93982947004198	0.835184460648167	0.211512467453949	-6.20411534507206	0.122824307567862	""	""
"201748_s_at"	0.93982947004198	0.835190205721373	-0.211504976838812	-6.20411696025288	-0.0659253949458041	"SAFB"	"scaffold attachment factor B"
"219327_s_at"	0.939834191712604	0.835301286049585	-0.211360149131229	-6.20414817787558	-0.118718934353266	"GPRC5C"	"G protein-coupled receptor class C group 5 member C"
"205346_at"	0.939884929084278	0.835453477681164	0.211161727701194	-6.20419091311442	0.149963162874581	"ST3GAL2"	"ST3 beta-galactoside alpha-2,3-sialyltransferase 2"
"207375_s_at"	0.939884929084278	0.835654032544533	0.210900265660114	-6.20424716486066	0.0770560852985867	"IL15RA"	"interleukin 15 receptor subunit alpha"
"206910_x_at"	0.939884929084278	0.835667050560774	0.21088329468741	-6.20425081365317	0.111689314656283	"CFHR2"	"complement factor H related 2"
"203637_s_at"	0.940010362394299	0.835885479763564	-0.2105985484558	-6.20431199111359	-0.179155794644645	"MID1"	"midline 1"
"212190_at"	0.940188987846351	0.836215564007732	0.210168282066564	-6.20440427752963	0.0831169422750886	"SERPINE2"	"serpin family E member 2"
"219719_at"	0.940188987846351	0.836308320223225	0.2100473813241	-6.20443017535851	0.0759038740551032	"HIGD1B"	"HIG1 hypoxia inducible domain family member 1B"
"205191_at"	0.940188987846351	0.836444577225769	0.209869786483288	-6.2044681906135	0.0950462066375763	"RP2"	"retinitis pigmentosa 2 (X-linked recessive)"
"218192_at"	0.940188987846351	0.836472017732515	0.209834021886686	-6.20447584237534	0.0681892526449666	"IP6K2"	"inositol hexakisphosphate kinase 2"
"204078_at"	0.940236206967798	0.836620957957017	0.209639905541575	-6.20451735055141	0.14659491640297	"P3H4"	"prolyl 3-hydroxylase family member 4 (non-enzymatic)"
"220455_at"	0.940523713127029	0.837057704605651	0.209070734407822	-6.20463883703839	0.100221219734399	"SLC16A8"	"solute carrier family 16 member 8"
"206256_at"	0.940523713127029	0.837090706122157	0.209027729532517	-6.20464800285183	0.0672184578113741	"CPN1"	"carboxypeptidase N subunit 1"
"209324_s_at"	0.940612954750823	0.837277106429511	0.208784835600277	-6.20469973667883	0.155277188303368	"RGS16"	"regulator of G-protein signaling 16"
"218803_at"	0.940768779119052	0.837522802563851	0.208464694594285	-6.20476783194819	0.0476738107237917	"CHFR"	"checkpoint with forkhead and ring finger domains, E3 ubiquitin protein ligase"
"210479_s_at"	0.941008105982775	0.837878084402507	-0.208001803934562	-6.20486610691412	-0.107726146182711	"RORA"	"RAR related orphan receptor A"
"203342_at"	0.941008105982775	0.838047895487349	0.207780576657821	-6.20491299831521	0.143286242878132	"TIMM17B"	"translocase of inner mitochondrial membrane 17 homolog B (yeast)"
"209937_at"	0.941008105982775	0.838056917769944	-0.207768822868177	-6.20491548826393	-0.115898485083537	"TM4SF4"	"transmembrane 4 L six family member 4"
"215885_at"	0.941188102137682	0.838324259745516	0.207420556586555	-6.20498920220245	0.173338248840938	"SSX2B"	"SSX family member 2B"
"207446_at"	0.941435628694557	0.838651800246158	0.206993906062376	-6.20507933932718	0.0892362089318963	"TLR6"	"toll like receptor 6"
"200716_x_at"	0.941449570182957	0.839136043589512	0.20636320935866	-6.20521224658657	0.0730714389049147	"RPL13AP5///SNORD32A///SNORD33///SNORD34///SNORD35A///RPL13A"	"ribosomal protein L13a pseudogene 5///small nucleolar RNA, C/D box 32A///small nucleolar RNA, C/D box 33///small nucleolar RNA, C/D box 34///small nucleolar RNA, C/D box 35A///ribosomal protein L13a"
"207084_at"	0.941449570182957	0.839193929327094	-0.206287822630308	-6.20522810591151	-0.149578794210311	"POU3F2"	"POU class 3 homeobox 2"
"207933_at"	0.941449570182957	0.839196308772762	-0.206284723817165	-6.20522875769453	-0.160089187022771	"ZP2"	"zona pellucida glycoprotein 2"
"213609_s_at"	0.941449570182957	0.839262994521098	0.206197878110291	-6.20524702026235	0.141450493933432	"SEZ6L"	"seizure related 6 homolog like"
"220993_s_at"	0.941449570182957	0.839294867538674	-0.206156370052418	-6.20525574618764	-0.118813155775365	"GPR63"	"G protein-coupled receptor 63"
"204993_at"	0.941449570182957	0.839367156073151	-0.20606223048167	-6.20527552996408	-0.117572420863343	"GNAZ"	"G protein subunit alpha z"
"218138_at"	0.941449570182957	0.83941369614857	0.206001623517005	-6.20528826198539	0.0611519257494191	"MKKS"	"McKusick-Kaufman syndrome"
"202161_at"	0.941683096162158	0.839954890628507	0.205296910086875	-6.20543603137552	0.066408862410837	"PKN1"	"protein kinase N1"
"201124_at"	0.941683096162158	0.839986196684483	-0.205256148388318	-6.20544456317595	-0.0605790151761685	"ITGB5"	"integrin subunit beta 5"
"206618_at"	0.941683096162158	0.840024360219713	-0.205206458474997	-6.2054549614555	-0.212557162849472	"IL18R1"	"interleukin 18 receptor 1"
"208501_at"	0.941683096162158	0.840050290719432	0.20517269659792	-6.20546202515172	0.150368279988344	"GFI1B"	"growth factor independent 1B transcriptional repressor"
"217853_at"	0.94179858988622	0.840260427346457	0.204899104883237	-6.20551922366932	0.137695394895571	"TNS3"	"tensin 3"
"210677_at"	0.941986326299953	0.840597764440452	0.204459935893153	-6.20561087992756	0.0725595726680863	"SOAT2"	"sterol O-acyltransferase 2"
"204276_at"	0.941986326299953	0.840642181562122	0.204402113698883	-6.20562293307109	0.0712083840408582	"TK2"	"thymidine kinase 2, mitochondrial"
"208214_at"	0.942019921140416	0.840779295019901	-0.204223624014977	-6.20566011818936	-0.14357188212695	"ADRB1"	"adrenoceptor beta 1"
"204591_at"	0.942247244359432	0.841098926241202	-0.203807565623965	-6.20574667104898	-0.128761767048192	"CHL1"	"cell adhesion molecule L1 like"
"220552_at"	0.942247244359432	0.841356958069412	-0.203471717380418	-6.20581640969749	-0.185205285742828	"TRPC5"	"transient receptor potential cation channel subfamily C member 5"
"203823_at"	0.942247244359432	0.841489997129338	0.203298566335606	-6.20585231969726	0.0751963122028503	"RGS3"	"regulator of G-protein signaling 3"
"207760_s_at"	0.942247244359432	0.841491971694037	0.203295996477825	-6.20585285243411	0.0708095345980837	"NCOR2"	"nuclear receptor corepressor 2"
"202209_at"	0.942247244359432	0.84151798134364	0.203262145554586	-6.20585986917555	0.0675674371962316	"LSM3"	"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated"
"201598_s_at"	0.942304075537144	0.841734626611946	-0.202980196624749	-6.20591826741463	-0.0709362470800823	"INPPL1"	"inositol polyphosphate phosphatase like 1"
"206783_at"	0.942304075537144	0.841960867524762	0.20268577788499	-6.20597916239111	0.0638322888585598	"FGF4"	"fibroblast growth factor 4"
"201183_s_at"	0.942304075537144	0.841999691893684	-0.202635255644074	-6.2059896031284	-0.0600982106095813	"CHD4"	"chromodomain helicase DNA binding protein 4"
"206830_at"	0.942304075537144	0.842068243277933	-0.202546050908505	-6.2060080315244	-0.0968058750337493	"SLC4A10"	"solute carrier family 4 member 10"
"201925_s_at"	0.942304075537144	0.84227319069491	-0.202279366554317	-6.20606307648695	-0.0972242516308714	"CD55"	"CD55 molecule (Cromer blood group)"
"202544_at"	0.942304075537144	0.842302033018416	0.2022418371944	-6.20607081694154	0.0741441619902883	"GMFB"	"glia maturation factor beta"
"200713_s_at"	0.942304075537144	0.842318893861248	-0.202219898164283	-6.20607534121895	-0.0428635078356905	"MAPRE1"	"microtubule associated protein RP/EB family member 1"
"204956_at"	0.942394199888882	0.842594073272333	0.201861854166609	-6.2061491082283	0.0667532640314707	"MTAP"	"methylthioadenosine phosphorylase"
"213621_s_at"	0.942394199888882	0.842613806383076	-0.2018361798928	-6.20615439284563	-0.065382269995272	"GUK1"	"guanylate kinase 1"
"205617_at"	0.942442336069311	0.84294853774424	0.201400690480856	-6.20624392916083	0.145980181305398	"PRRG2"	"proline rich and Gla domain 2"
"41220_at"	0.942442336069311	0.842952756674781	0.201395201861568	-6.20624505638955	0.0947476862956389	"SEPT9"	"septin 9"
"203978_at"	0.942442336069311	0.84297838885308	-0.201361855807764	-6.20625190420006	-0.0552061257381435	"NUBP1"	"nucleotide binding protein 1"
"209696_at"	0.942538826780306	0.843196674213899	-0.201077888178694	-6.20631017294184	-0.100290050533765	"FBP1"	"fructose-bisphosphatase 1"
"213270_at"	0.942538826780306	0.843279079981879	-0.200970690910294	-6.20633214801985	-0.0542037028933304	"MPP2"	"membrane palmitoylated protein 2"
"207408_at"	0.942905164028958	0.843714071486392	-0.20040487421076	-6.20644794539157	-0.0708663909513003	"SLC22A14"	"solute carrier family 22 member 14"
"221382_at"	0.942926632701805	0.8438405177676	-0.20024041154532	-6.20648154262618	-0.134578382655247	""	""
"204392_at"	0.943031513550302	0.844041625342986	0.199978852313758	-6.20653491870105	0.0622724015157683	"CAMK1"	"calcium/calmodulin dependent protein kinase I"
"200044_at"	0.943073830867183	0.844210954395397	0.199758635277466	-6.20657980430986	0.054960291077002	"GATC///SRSF9"	"glutamyl-tRNA amidotransferase subunit C///serine and arginine rich splicing factor 9"
"217773_s_at"	0.943073830867183	0.844386120001146	-0.199530838454507	-6.20662618309765	-0.0515568287669979	"NDUFA4"	"NDUFA4, mitochondrial complex associated"
"204550_x_at"	0.943073830867183	0.84446713656534	0.199425482923975	-6.20664761538119	0.0645952952641924	"GSTM1"	"glutathione S-transferase mu 1"
"206032_at"	0.943073830867183	0.844508511798953	-0.199371678663537	-6.20665855634001	-0.077699993313475	"DSC3"	"desmocollin 3"
"209622_at"	0.943495217804807	0.845093039446239	0.198611625548125	-6.20681279741894	0.09985055439794	"STK16"	"serine/threonine kinase 16"
"210753_s_at"	0.943495217804807	0.84514484001588	0.19854427586824	-6.2068264367317	0.092398027129466	"EPHB1"	"EPH receptor B1"
"204041_at"	0.943495217804807	0.845207759655233	0.198462470763408	-6.20684299729348	0.142382724376731	"MAOB"	"monoamine oxidase B"
"220959_s_at"	0.943885165055363	0.84596034838222	0.197484099903691	-6.20704053173485	0.111850309848251	"OBP2A///OBP2B"	"odorant binding protein 2A///odorant binding protein 2B"
"205766_at"	0.943885165055363	0.846054554937678	0.19736164482825	-6.2070651871984	0.101742945185197	"TCAP"	"titin-cap"
"215157_x_at"	0.943885165055363	0.846058554846928	0.197356445586629	-6.20706623369222	0.0553873153075859	"PABPC1"	"poly(A) binding protein cytoplasmic 1"
"209291_at"	0.943885165055363	0.846158429894408	-0.197226625849289	-6.20709235467827	-0.145746528073107	"ID4"	"inhibitor of DNA binding 4, HLH protein"
"207257_at"	0.943885165055363	0.846204304211687	-0.197166998605392	-6.20710434652515	-0.105141883124518	"EPO"	"erythropoietin"
"204602_at"	0.943885165055363	0.846400386750385	0.19691213972659	-6.2071555614366	0.066904272829821	"DKK1"	"dickkopf WNT signaling pathway inhibitor 1"
"210237_at"	0.943885165055363	0.846428653528558	-0.19687540101431	-6.20716293879268	-0.0880709620475546	"ARTN"	"artemin"
"205433_at"	0.943885165055363	0.846750377495917	-0.196457271884322	-6.20724680516022	-0.101322489323604	"BCHE"	"butyrylcholinesterase"
"201576_s_at"	0.943885165055363	0.847122296860753	-0.195973951601404	-6.20734352620705	-0.0626926910097936	"TMPPE///GLB1"	"transmembrane protein with metallophosphoesterase domain///galactosidase beta 1"
"200773_x_at"	0.943885165055363	0.847276991651961	-0.195772935419348	-6.20738368334921	-0.0639372789453372	"PTMA"	"prothymosin, alpha"
"213282_at"	0.943885165055363	0.847355809193144	0.195670520193032	-6.20740412714231	0.068071993328676	"APOOL"	"apolipoprotein O like"
"204394_at"	0.943885165055363	0.847440707423345	0.195560206176463	-6.20742613575901	0.108125890017652	"SLC43A1"	"solute carrier family 43 member 1"
"220460_at"	0.943885165055363	0.847531804587786	0.195441840272071	-6.20744973706384	0.101668593048238	"SLCO1C1"	"solute carrier organic anion transporter family member 1C1"
"205108_s_at"	0.943885165055363	0.847565825992668	-0.19539763575127	-6.20745854747903	-0.125125392395879	"APOB"	"apolipoprotein B"
"219492_at"	0.943885165055363	0.847622486777089	0.195324016444374	-6.207473216162	0.0741918917125091	"CHIC2"	"cysteine rich hydrophobic domain 2"
"200834_s_at"	0.943885165055363	0.847718638516831	-0.195199089143214	-6.20749809540217	-0.0840621777298249	"RPS21"	"ribosomal protein S21"
"220432_s_at"	0.943885165055363	0.847769009566635	0.195133644718472	-6.2075111223209	0.143907711884204	"CYP39A1"	"cytochrome P450 family 39 subfamily A member 1"
"203166_at"	0.943885165055363	0.847827084097824	0.195058192670318	-6.20752613589423	0.0790306933805631	"CFDP1"	"craniofacial development protein 1"
"221300_at"	0.943885165055363	0.847873538915179	0.194997838125811	-6.20753814118222	0.0885745643810578	"NPAP1"	"nuclear pore associated protein 1"
"207102_at"	0.943885165055363	0.847907920256752	-0.194953170042009	-6.20754702385288	-0.138646047946964	"AKR1D1"	"aldo-keto reductase family 1, member D1"
"210107_at"	0.943885165055363	0.848006973127091	-0.194824483305888	-6.20757260310676	-0.153111238477179	"CLCA1"	"chloride channel accessory 1"
"205654_at"	0.943885165055363	0.848148711648621	0.194640346508773	-6.20760917502248	0.0908143458409221	"C4BPA"	"complement component 4 binding protein alpha"
"203028_s_at"	0.943885165055363	0.848214915788204	-0.194554341108669	-6.20762624500192	-0.151307422625287	"CYBA"	"cytochrome b-245 alpha chain"
"221410_x_at"	0.943885165055363	0.848255078699859	-0.194502166455219	-6.20763659674285	-0.0721738399169869	"PCDHB3"	"protocadherin beta 3"
"222242_s_at"	0.943885165055363	0.848255427270645	0.194501713637919	-6.20763668657222	0.0924854611125872	"KLK5"	"kallikrein related peptidase 5"
"201828_x_at"	0.943885165055363	0.848381069629213	-0.194338498372162	-6.20766905147296	-0.0561760037655681	"FAM127A"	"family with sequence similarity 127 member A"
"220040_x_at"	0.943885165055363	0.848455401409938	-0.194241940518128	-6.2076881857609	-0.0843875297238288	"ZC4H2"	"zinc finger C4H2-type containing"
"215930_s_at"	0.944020469390449	0.848684386504208	0.193944498265567	-6.20774706862937	0.0706879405153931	"CTAGE5"	"CTAGE family member 5, ER export factor"
"220812_s_at"	0.944196932888387	0.848950409577571	0.193598968044711	-6.20781535844428	0.141037541339874	"HHLA2"	"HERV-H LTR-associating 2"
"206308_at"	0.944261503296066	0.849188376716075	0.193289899696779	-6.20787633934601	0.0611268897247808	"TRDMT1"	"tRNA aspartic acid methyltransferase 1"
"204558_at"	0.944261503296066	0.849304203887281	-0.193139472095104	-6.20790598446932	-0.143229006296183	"RAD54L"	"RAD54-like (S. cerevisiae)"
"201760_s_at"	0.944261503296066	0.849330629997565	-0.193105152503988	-6.20791274469459	-0.0485571426916636	"WSB2"	"WD repeat and SOCS box containing 2"
"208539_x_at"	0.944433394916978	0.849696599205118	-0.192629893053754	-6.20800623773109	-0.0996681850933427	"SPRR2B"	"small proline rich protein 2B"
"205181_at"	0.944433394916978	0.849720714111594	-0.192598578277994	-6.20801238992285	-0.0679567523974507	"ZSCAN9"	"zinc finger and SCAN domain containing 9"
"206179_s_at"	0.944433394916978	0.849932201025489	-0.192323957331974	-6.20806630011122	-0.169410078401243	"TPPP"	"tubulin polymerization promoting protein"
"207176_s_at"	0.944433394916978	0.849997095090951	0.192239693881392	-6.20808282632192	0.06773071520856	"CD80"	"CD80 molecule"
"204590_x_at"	0.944433394916978	0.850050330730758	-0.192170569709211	-6.20809637795296	-0.132504632536039	"VPS33A"	"VPS33A, CORVET/HOPS core subunit"
"217901_at"	0.944433394916978	0.850152752290362	-0.192037582489822	-6.20812243614228	-0.078859664739654	"DSG2"	"desmoglein 2"
"208479_at"	0.944433394916978	0.850284570307814	0.191866431330486	-6.20815594594804	0.112364516055347	"KCNA1"	"potassium voltage-gated channel subfamily A member 1"
"200076_s_at"	0.944433394916978	0.850359550797755	0.191769080092907	-6.20817499314855	0.0552342319263914	"KXD1"	"KxDL motif containing 1"
"202582_s_at"	0.944433394916978	0.850451907307248	-0.191649171275923	-6.20819844061695	-0.0896992001427268	"RANBP9"	"RAN binding protein 9"
"205846_at"	0.944522477028246	0.850736707970804	0.191279425688529	-6.20827065031391	0.134046150945306	"PTPRB"	"protein tyrosine phosphatase, receptor type B"
"204986_s_at"	0.944522477028246	0.850822182400516	-0.191168462985554	-6.20829229377094	-0.101242452160131	"TAOK2"	"TAO kinase 2"
"205693_at"	0.944522477028246	0.850854377407112	0.191126668151321	-6.20830044268127	0.0667032127842404	"TNNT3"	"troponin T3, fast skeletal type"
"214400_at"	0.944562085393887	0.850997479869256	0.190940900034024	-6.20833664119617	0.099188267557734	"INSL3"	"insulin like 3"
"206240_s_at"	0.944840231659269	0.851355527742112	0.190476131651731	-6.20842705184424	0.0617818738409497	"ZNF136"	"zinc finger protein 136"
"219266_at"	0.944927302163939	0.851576733591891	0.190189014531853	-6.2084827946978	0.0952486503711834	"ZNF350"	"zinc finger protein 350"
"216989_at"	0.944927302163939	0.851648910457093	0.190095335194463	-6.20850096412829	0.0644156984828266	"SPAM1"	"sperm adhesion molecule 1"
"218487_at"	0.945043518380889	0.85192584802955	0.189735910555097	-6.20857059310773	0.0573521505252863	"ALAD"	"aminolevulinate dehydratase"
"205650_s_at"	0.945043518380889	0.851968608006972	0.189680416649692	-6.20858133189004	0.119063181962251	"FGA"	"fibrinogen alpha chain"
"40489_at"	0.94511624110389	0.852141653527993	0.189455844470746	-6.20862475755903	0.096632344437074	"ATN1"	"atrophin 1"
"207714_s_at"	0.945192485362654	0.852474002704287	-0.189024562218376	-6.20870801130002	-0.0532816385558101	"SERPINH1"	"serpin family H member 1"
"202554_s_at"	0.945192485362654	0.85254792781588	0.188928636292102	-6.20872650294846	0.0755324156634574	"GSTM3"	"glutathione S-transferase mu 3"
"207450_s_at"	0.945192485362654	0.852635259543537	-0.188815316189519	-6.20874833563621	-0.13364881067785	"POU6F2"	"POU class 6 homeobox 2"
"220558_x_at"	0.945192485362654	0.852640372329873	-0.188808682008259	-6.20874961339915	-0.0656553983784356	"TSPAN32"	"tetraspanin 32"
"221312_at"	0.945853475217817	0.853344207767877	0.187895492570706	-6.20892506995542	0.146000069569276	"GLP2R"	"glucagon like peptide 2 receptor"
"221248_s_at"	0.946093297061598	0.853871852806798	0.187211009936921	-6.20905602850201	0.146767584887161	"WHSC1L1"	"Wolf-Hirschhorn syndrome candidate 1-like 1"
"221344_at"	0.946093297061598	0.853885060660852	0.187193877365737	-6.20905930028591	0.0668347597329859	"OR12D2"	"olfactory receptor family 12 subfamily D member 2 (gene/pseudogene)"
"206928_at"	0.946093297061598	0.85398449872809	0.187064893122843	-6.20908392266305	0.131511149381476	"ZNF124"	"zinc finger protein 124"
"204804_at"	0.946093297061598	0.854036563193078	-0.18699735998555	-6.20909680762644	-0.0493122716681675	"TRIM21"	"tripartite motif containing 21"
"207676_at"	0.946093297061598	0.854098554767993	0.186916951512827	-6.20911214309553	0.0768484970447902	"ONECUT2"	"one cut homeobox 2"
"220722_s_at"	0.946108665385127	0.854244136490426	-0.18672812437652	-6.20914813031253	-0.113076156463936	"SLC5A7"	"solute carrier family 5 member 7"
"209511_at"	0.946108665385127	0.854342609536235	-0.186600403671399	-6.20917245116298	-0.0594295137220193	"POLR2F"	"RNA polymerase II subunit F"
"214560_at"	0.946108665385127	0.854435222543307	0.186480286452266	-6.209195309026	0.0751340572042576	"FPR3"	"formyl peptide receptor 3"
"213800_at"	0.946112603198275	0.854546377186478	-0.186336124869898	-6.20922272309789	-0.127029348097109	"CFH"	"complement factor H"
"220753_s_at"	0.946124736366016	0.854664935852982	-0.186182365195591	-6.20925193910395	-0.053681549337778	"CRYL1"	"crystallin lambda 1"
"212461_at"	0.946222574060486	0.854898095591111	0.185879992099888	-6.20930932324064	0.0583205889643832	"AZIN1"	"antizyme inhibitor 1"
"208078_s_at"	0.946222574060486	0.854968537576545	0.185788642991877	-6.20932664114259	0.107865963830033	"SIK1"	"salt inducible kinase 1"
"205501_at"	0.946270299445149	0.85511927662813	-0.185593170239377	-6.2093636702656	-0.0792440855475238	"PDE10A"	"phosphodiesterase 10A"
"221420_at"	0.946629414134479	0.85562490514451	0.184937545017222	-6.20948758441904	0.176146992095665	""	""
"36019_at"	0.946629414134479	0.855659113333429	-0.184893191882183	-6.20949595146309	-0.0506097776058141	"STK19"	"serine/threonine kinase 19"
"201276_at"	0.946725437548208	0.855901784447243	-0.184578564119471	-6.20955524739519	-0.0815516287520683	"RAB5B"	"RAB5B, member RAS oncogene family"
